ID	adj.P.Val	P.Value	Gene.symbol	Gene.title
3885	2.10e-47	4.93e-48	GPR89B	G protein-coupled receptor 89B
27891	2.10e-47	4.93e-48	TM6SF1	transmembrane 6 superfamily member 1
11135	2.10e-47	4.94e-48	PMS2	PMS1 homolog 2, mismatch repair system component
3772	2.11e-47	4.96e-48	MAPK14	mitogen-activated protein kinase 14
2413	2.11e-47	4.96e-48	MEPCE	methylphosphate capping enzyme
14428	2.11e-47	4.97e-48	PLCD1	phospholipase C delta 1
3895	2.12e-47	4.99e-48	LOC107133515	SMURF2P1-LRRC37BP1 readthrough transcribed pseudogene
26820	2.12e-47	5.00e-48	RPAP3	RNA polymerase II associated protein 3
34384	2.13e-47	5.00e-48	MUM1	melanoma associated antigen (mutated) 1
19198	2.13e-47	5.01e-48	ABCB10	ATP binding cassette subfamily B member 10
28199	2.14e-47	5.03e-48	PDE12	phosphodiesterase 12
5008	2.14e-47	5.04e-48	ZDHHC7	zinc finger DHHC-type containing 7
6501	2.14e-47	5.05e-48	CST5	cystatin D
7064	2.15e-47	5.06e-48		
19455	2.15e-47	5.07e-48	RNF114	ring finger protein 114
1914	2.15e-47	5.08e-48		
7835	2.16e-47	5.08e-48		
11527	2.16e-47	5.09e-48	GON4L	gon-4 like
24375	2.17e-47	5.12e-48	MAML1	mastermind like transcriptional coactivator 1
15389	2.17e-47	5.12e-48	DLD	dihydrolipoamide dehydrogenase
6182	2.17e-47	5.13e-48	USP5	ubiquitin specific peptidase 5
19081	2.18e-47	5.14e-48		
42680	2.18e-47	5.14e-48	ANAPC7	anaphase promoting complex subunit 7
25169	2.18e-47	5.15e-48	ABCE1	ATP binding cassette subfamily E member 1
16855	2.19e-47	5.18e-48	ZFPL1	zinc finger protein like 1
7629	2.19e-47	5.18e-48	DLST	dihydrolipoamide S-succinyltransferase
21299	2.20e-47	5.20e-48	CEL	carboxyl ester lipase
33703	2.20e-47	5.20e-48		
43782	2.20e-47	5.20e-48	CEP126	centrosomal protein 126
11536	2.20e-47	5.20e-48	SLC30A4	solute carrier family 30 member 4
17602	2.20e-47	5.21e-48	CRNKL1	crooked neck pre-mRNA splicing factor 1
29570	2.20e-47	5.21e-48	KIAA1109	KIAA1109
18418	2.21e-47	5.21e-48		
37780	2.21e-47	5.21e-48	CARMIL3	capping protein regulator and myosin 1 linker 3
30772	2.21e-47	5.22e-48	HELB	DNA helicase B
38341	2.21e-47	5.22e-48	WBP1L	WW domain binding protein 1-like
37044	2.21e-47	5.23e-48	ADK	adenosine kinase
31857	2.21e-47	5.23e-48	DHRS7B	dehydrogenase/reductase 7B
23462	2.22e-47	5.24e-48	HAGH	hydroxyacylglutathione hydrolase
43043	2.22e-47	5.24e-48		
43850	2.22e-47	5.25e-48	STAT4	signal transducer and activator of transcription 4
42770	2.22e-47	5.25e-48		
35744	2.22e-47	5.26e-48		
19380	2.24e-47	5.30e-48		
26804	2.24e-47	5.31e-48		
37537	2.24e-47	5.31e-48	RAD50	RAD50 double strand break repair protein
36536	2.24e-47	5.31e-48	MDM2	MDM2 proto-oncogene
9280	2.26e-47	5.36e-48	UBR5	ubiquitin protein ligase E3 component n-recognin 5
44444	2.27e-47	5.37e-48	EEF1A1	eukaryotic translation elongation factor 1 alpha 1
27131	2.27e-47	5.37e-48	FLNB	filamin B
25122	2.27e-47	5.38e-48	CREM	cAMP responsive element modulator
23812	2.28e-47	5.39e-48	TMC8	transmembrane channel like 8
5909	2.28e-47	5.40e-48	HSP90AA1	heat shock protein 90 alpha family class A member 1
10728	2.28e-47	5.41e-48	PIK3CA	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha
9121	2.29e-47	5.42e-48	TRMT5	tRNA methyltransferase 5
11791	2.29e-47	5.43e-48	HPS5	HPS5, biogenesis of lysosomal organelles complex 2 subunit 2
20787	2.29e-47	5.43e-48	SMAD4	SMAD family member 4
12082	2.33e-47	5.53e-48	NOL9	nucleolar protein 9
30585	2.34e-47	5.54e-48	SOX7	SRY-box 7
955	2.34e-47	5.54e-48	SCAMP1	secretory carrier membrane protein 1
7415	2.34e-47	5.56e-48	TBRG1	transforming growth factor beta regulator 1
40585	2.34e-47	5.56e-48	HIST1H2BE	histone cluster 1, H2be
1417	2.34e-47	5.56e-48	NSRP1	nuclear speckle splicing regulatory protein 1
7216	2.34e-47	5.57e-48	SLC38A10	solute carrier family 38 member 10
33002	2.34e-47	5.57e-48	ZNF562	zinc finger protein 562
12364	2.36e-47	5.60e-48		
23027	2.37e-47	5.62e-48	ZNF800	zinc finger protein 800
6278	2.37e-47	5.62e-48	PHF5A	PHD finger protein 5A
25134	2.37e-47	5.62e-48	TBC1D1	TBC1 domain family member 1
142	2.37e-47	5.63e-48	GATAD2A	GATA zinc finger domain containing 2A
35251	2.37e-47	5.63e-48	RDH16	retinol dehydrogenase 16 (all-trans)
3825	2.37e-47	5.63e-48		
33146	2.37e-47	5.64e-48	SSR2	signal sequence receptor subunit 2
34492	2.37e-47	5.64e-48	HOXB3	homeobox B3
26070	2.37e-47	5.64e-48	RAB4A	RAB4A, member RAS oncogene family
1340	2.38e-47	5.65e-48		
31060	2.38e-47	5.65e-48	TSNARE1	t-SNARE domain containing 1
12826	2.38e-47	5.65e-48	SPATA6L	spermatogenesis associated 6 like
192	2.39e-47	5.68e-48	WAPL	WAPL cohesin release factor
11970	2.39e-47	5.68e-48	TAP2	transporter 2, ATP binding cassette subfamily B member
22500	2.39e-47	5.68e-48	SFN	stratifin
19757	2.39e-47	5.70e-48	ZAP70	zeta chain of T cell receptor associated protein kinase 70
8154	2.40e-47	5.70e-48	TUBGCP4	tubulin gamma complex associated protein 4
12552	2.40e-47	5.71e-48	MRPL34	mitochondrial ribosomal protein L34
43632	2.40e-47	5.72e-48	MLH3	mutL homolog 3
30731	2.41e-47	5.73e-48	RAD50	RAD50 double strand break repair protein
25748	2.41e-47	5.73e-48		
36912	2.41e-47	5.75e-48	TPM3	tropomyosin 3
41442	2.42e-47	5.76e-48	OR7E156P	olfactory receptor family 7 subfamily E member 156 pseudogene
6945	2.42e-47	5.76e-48	ISLR	immunoglobulin superfamily containing leucine rich repeat
31138	2.42e-47	5.77e-48	UTP15	UTP15, small subunit processome component
28391	2.42e-47	5.78e-48	DPH6	diphthamine biosynthesis 6
18044	2.43e-47	5.78e-48	DHRS12	dehydrogenase/reductase 12
27082	2.43e-47	5.79e-48	FAM175A	family with sequence similarity 175 member A
8581	2.43e-47	5.80e-48	HCG18	HLA complex group 18 (non-protein coding)
32363	2.44e-47	5.81e-48	RBM39	RNA binding motif protein 39
7697	2.44e-47	5.81e-48	ILK	integrin linked kinase
20549	2.44e-47	5.82e-48	CDK9	cyclin dependent kinase 9
9545	2.44e-47	5.83e-48	SOGA1	suppressor of glucose, autophagy associated 1
31561	2.44e-47	5.83e-48	LINS1	lines homolog 1
4825	2.46e-47	5.88e-48	AMOTL2	angiomotin like 2
23898	2.46e-47	5.88e-48	MUM1	melanoma associated antigen (mutated) 1
7723	2.46e-47	5.88e-48	ODF2	outer dense fiber of sperm tails 2
7439	2.47e-47	5.90e-48	GORASP2	golgi reassembly stacking protein 2
2966	2.47e-47	5.91e-48	EIF4E3	eukaryotic translation initiation factor 4E family member 3
20466	2.48e-47	5.92e-48	NR0B2	nuclear receptor subfamily 0 group B member 2
43403	2.48e-47	5.92e-48	CRY2	cryptochrome circadian clock 2
30740	2.49e-47	5.95e-48	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2
25240	2.50e-47	5.96e-48	HIST1H2AG	histone cluster 1, H2ag
22011	2.50e-47	5.97e-48	GPX8	glutathione peroxidase 8 (putative)
28195	2.50e-47	5.98e-48	ITPR3	inositol 1,4,5-trisphosphate receptor type 3
35612	2.50e-47	5.99e-48	EXOC7	exocyst complex component 7
29011	2.51e-47	6.01e-48	DNAL1	dynein axonemal light chain 1
16542	2.51e-47	6.01e-48	DLX1	distal-less homeobox 1
27266	2.52e-47	6.03e-48		
41535	2.52e-47	6.03e-48		
31796	2.52e-47	6.04e-48	DYNC2LI1	dynein cytoplasmic 2 light intermediate chain 1
41574	2.54e-47	6.07e-48		
23060	2.54e-47	6.08e-48	PIK3CB	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta
40294	2.55e-47	6.10e-48	HDAC2	histone deacetylase 2
37230	2.55e-47	6.11e-48	NEDD4	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase
36967	2.55e-47	6.12e-48	PTPN11	protein tyrosine phosphatase, non-receptor type 11
17259	2.56e-47	6.12e-48	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4
20426	2.57e-47	6.15e-48	RCC2	regulator of chromosome condensation 2
13067	2.58e-47	6.18e-48		
6642	2.58e-47	6.19e-48	EIF5B	eukaryotic translation initiation factor 5B
8244	2.59e-47	6.21e-48		
1373	2.60e-47	6.23e-48	TMEM125	transmembrane protein 125
29918	2.60e-47	6.23e-48	CDK9	cyclin dependent kinase 9
2162	2.60e-47	6.23e-48	ATL2	atlastin GTPase 2
37011	2.60e-47	6.24e-48	SPPL3	signal peptide peptidase like 3
34111	2.63e-47	6.30e-48	R3HDM4	R3H domain containing 4
7115	2.63e-47	6.31e-48	SPIDR	scaffolding protein involved in DNA repair
31172	2.64e-47	6.32e-48	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor
19631	2.64e-47	6.32e-48	DCBLD1	discoidin, CUB and LCCL domain containing 1
16898	2.64e-47	6.33e-48	PHBP19	prohibitin pseudogene 19
29649	2.65e-47	6.35e-48	PTEN	phosphatase and tensin homolog
23624	2.65e-47	6.35e-48	TRIM41	tripartite motif containing 41
28135	2.65e-47	6.36e-48	STK25	serine/threonine kinase 25
1239	2.65e-47	6.36e-48	PIK3R4	phosphoinositide-3-kinase regulatory subunit 4
43696	2.65e-47	6.37e-48	SMC6	structural maintenance of chromosomes 6
23098	2.65e-47	6.37e-48	FAM120B	family with sequence similarity 120B
35625	2.66e-47	6.38e-48	BCR	BCR, RhoGEF and GTPase activating protein
24312	2.66e-47	6.39e-48		
25702	2.67e-47	6.41e-48	RAF1	Raf-1 proto-oncogene, serine/threonine kinase
4562	2.67e-47	6.41e-48	HNRNPL	heterogeneous nuclear ribonucleoprotein L
18441	2.67e-47	6.43e-48	QRSL1	glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1
17447	2.67e-47	6.43e-48	PHF10	PHD finger protein 10
21765	2.68e-47	6.44e-48	CEBPZOS	CEBPZ opposite strand
25277	2.69e-47	6.47e-48	PMS2	PMS1 homolog 2, mismatch repair system component
16303	2.70e-47	6.49e-48	ZNF500	zinc finger protein 500
30005	2.70e-47	6.50e-48	CSNK2A1	casein kinase 2 alpha 1
44837	2.70e-47	6.50e-48		
12510	2.71e-47	6.51e-48	LOC101927765	uncharacterized LOC101927765
32902	2.71e-47	6.51e-48	SCO1	SCO1 cytochrome c oxidase assembly protein
32756	2.71e-47	6.52e-48	GSDMD	gasdermin D
39918	2.71e-47	6.53e-48	HLA-C	major histocompatibility complex, class I, C
4467	2.72e-47	6.56e-48	C17orf75	chromosome 17 open reading frame 75
7113	2.72e-47	6.56e-48	EXOC5	exocyst complex component 5
39757	2.73e-47	6.58e-48	PIPOX	pipecolic acid and sarcosine oxidase
23889	2.73e-47	6.58e-48	RPS14	ribosomal protein S14
44438	2.73e-47	6.59e-48	ANTXR1	anthrax toxin receptor 1
43526	2.74e-47	6.60e-48	ATG4A	autophagy related 4A cysteine peptidase
33560	2.74e-47	6.61e-48	YEATS2	YEATS domain containing 2
40718	2.74e-47	6.61e-48	FAM192A	family with sequence similarity 192 member A
18506	2.75e-47	6.62e-48	FZR1	fizzy/cell division cycle 20 related 1
9586	2.75e-47	6.64e-48	LY9	lymphocyte antigen 9
29344	2.76e-47	6.65e-48	HSF4	heat shock transcription factor 4
8197	2.76e-47	6.65e-48	NAPEPLD	N-acyl phosphatidylethanolamine phospholipase D
22770	2.76e-47	6.65e-48	RBMX	RNA binding motif protein, X-linked
29491	2.76e-47	6.66e-48	WDR70	WD repeat domain 70
29577	2.77e-47	6.68e-48	MED22	mediator complex subunit 22
1854	2.77e-47	6.69e-48		
19190	2.78e-47	6.70e-48	CCNG1	cyclin G1
42543	2.78e-47	6.71e-48		
29138	2.79e-47	6.73e-48	MYL7	myosin light chain 7
10043	2.79e-47	6.74e-48	WDR36	WD repeat domain 36
8733	2.79e-47	6.74e-48	PRKCDBP	protein kinase C delta binding protein
31776	2.80e-47	6.76e-48	LPA	lipoprotein(a)
36032	2.81e-47	6.78e-48	EXOC7	exocyst complex component 7
30892	2.81e-47	6.78e-48	APLN	apelin
10265	2.81e-47	6.79e-48	FAM32A	family with sequence similarity 32 member A
5121	2.82e-47	6.82e-48	KPNA1	karyopherin subunit alpha 1
21232	2.82e-47	6.82e-48	C7orf49	chromosome 7 open reading frame 49
29921	2.84e-47	6.85e-48	NIPAL2	NIPA like domain containing 2
631	2.84e-47	6.86e-48	TOR2A	torsin family 2 member A
20106	2.84e-47	6.87e-48	KCTD10	potassium channel tetramerization domain containing 10
44919	2.84e-47	6.87e-48	CRTAP	cartilage associated protein
2854	2.84e-47	6.87e-48	CDK2	cyclin dependent kinase 2
10578	2.84e-47	6.88e-48	VPS50	VPS50, EARP/GARPII complex subunit
44145	2.84e-47	6.88e-48	ERCC8	ERCC excision repair 8, CSA ubiquitin ligase complex subunit
1079	2.85e-47	6.89e-48	HSP90AA1	heat shock protein 90 alpha family class A member 1
28159	2.85e-47	6.91e-48		
44929	2.86e-47	6.91e-48	CYP2U1	cytochrome P450 family 2 subfamily U member 1
9849	2.86e-47	6.93e-48		
23985	2.87e-47	6.94e-48	FAM104A	family with sequence similarity 104 member A
6031	2.87e-47	6.95e-48	CXXC5	CXXC finger protein 5
26560	2.88e-47	6.97e-48	TMEM41B	transmembrane protein 41B
32776	2.89e-47	6.99e-48	ZAP70	zeta chain of T cell receptor associated protein kinase 70
34577	2.89e-47	6.99e-48	HIBCH	3-hydroxyisobutyryl-CoA hydrolase
22322	2.89e-47	7.00e-48	LONRF1	LON peptidase N-terminal domain and ring finger 1
20795	2.90e-47	7.02e-48		
34401	2.91e-47	7.04e-48	OSMR	oncostatin M receptor
31692	2.91e-47	7.06e-48	HLA-A	major histocompatibility complex, class I, A
35332	2.92e-47	7.08e-48	NF1	neurofibromin 1
33670	2.92e-47	7.09e-48	SGK223	homolog of rat pragma of Rnd2
29843	2.93e-47	7.11e-48	CYB5R4	cytochrome b5 reductase 4
20705	2.93e-47	7.11e-48	PGP	phosphoglycolate phosphatase
34097	2.93e-47	7.12e-48		
31947	2.94e-47	7.12e-48	DOK4	docking protein 4
29817	2.94e-47	7.13e-48	KDELR2	KDEL endoplasmic reticulum protein retention receptor 2
15335	2.95e-47	7.15e-48	WDR61	WD repeat domain 61
28387	2.95e-47	7.15e-48	B4GALT2	beta-1,4-galactosyltransferase 2
25314	2.95e-47	7.16e-48	FAM169A	family with sequence similarity 169 member A
23119	2.95e-47	7.16e-48	PTPA	protein phosphatase 2 phosphatase activator
16594	2.95e-47	7.16e-48	COG3	component of oligomeric golgi complex 3
15585	2.95e-47	7.17e-48	TMEM242	transmembrane protein 242
32028	2.95e-47	7.18e-48	PGLYRP4	peptidoglycan recognition protein 4
24217	2.96e-47	7.18e-48	MAPKAP1	mitogen-activated protein kinase associated protein 1
27882	2.96e-47	7.19e-48	KIAA0368	KIAA0368
36708	2.96e-47	7.19e-48	DYRK1B	dual specificity tyrosine phosphorylation regulated kinase 1B
8237	2.96e-47	7.19e-48	GOLGB1	golgin B1
40371	2.96e-47	7.20e-48		
7477	2.97e-47	7.22e-48	RRP9	ribosomal RNA processing 9, small subunit (SSU) processome component, homolog (yeast)
40638	2.97e-47	7.22e-48	DSTYK	dual serine/threonine and tyrosine protein kinase
18870	2.98e-47	7.25e-48	CSTF1	cleavage stimulation factor subunit 1
40559	2.98e-47	7.26e-48	CCL21	C-C motif chemokine ligand 21
11893	2.99e-47	7.27e-48		
45089	2.99e-47	7.29e-48		
24643	3.00e-47	7.31e-48	LETM1	leucine zipper and EF-hand containing transmembrane protein 1
35530	3.00e-47	7.31e-48		
31956	3.02e-47	7.35e-48		
42551	3.02e-47	7.36e-48	VPS35	VPS35 retromer complex component
25019	3.02e-47	7.36e-48	COTL1	coactosin like F-actin binding protein 1
12949	3.03e-47	7.37e-48		
27411	3.03e-47	7.39e-48	ZBTB41	zinc finger and BTB domain containing 41
2486	3.03e-47	7.39e-48	CDC42EP4	CDC42 effector protein 4
21548	3.03e-47	7.39e-48	POLR1D	RNA polymerase I subunit D
19577	3.03e-47	7.39e-48	ILK	integrin linked kinase
4844	3.04e-47	7.40e-48	SCLT1	sodium channel and clathrin linker 1
30514	3.04e-47	7.40e-48	KIAA1217	KIAA1217
16075	3.04e-47	7.41e-48	BCL10	B-cell CLL/lymphoma 10
11514	3.04e-47	7.41e-48	ZNF511	zinc finger protein 511
29872	3.05e-47	7.43e-48	SPG20	spastic paraplegia 20 (Troyer syndrome)
37907	3.05e-47	7.43e-48	DUSP22	dual specificity phosphatase 22
24882	3.05e-47	7.43e-48		
42907	3.05e-47	7.44e-48	LCK	LCK proto-oncogene, Src family tyrosine kinase
23110	3.05e-47	7.45e-48	TMED10P1	transmembrane p24 trafficking protein 10 pseudogene 1
894	3.06e-47	7.48e-48		
45071	3.06e-47	7.48e-48	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta
42947	3.07e-47	7.50e-48	POLB	DNA polymerase beta
35599	3.08e-47	7.52e-48	VHL	von Hippel-Lindau tumor suppressor
33821	3.08e-47	7.53e-48	ZAP70	zeta chain of T cell receptor associated protein kinase 70
40288	3.09e-47	7.54e-48	ATP5S	ATP synthase, H+ transporting, mitochondrial Fo complex subunit s (factor B)
27193	3.09e-47	7.55e-48	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase
22515	3.10e-47	7.58e-48	NEFM	neurofilament, medium polypeptide
12897	3.10e-47	7.58e-48		
5372	3.10e-47	7.59e-48	SERF1B	small EDRK-rich factor 1B
8113	3.11e-47	7.59e-48	S100A13	S100 calcium binding protein A13
12097	3.11e-47	7.61e-48	RPLP0	ribosomal protein lateral stalk subunit P0
2689	3.12e-47	7.64e-48	HNRNPK	heterogeneous nuclear ribonucleoprotein K
4740	3.13e-47	7.65e-48	TLE3	transducin like enhancer of split 3
11502	3.13e-47	7.65e-48	CHD7	chromodomain helicase DNA binding protein 7
17114	3.13e-47	7.66e-48	HSP90AA1	heat shock protein 90 alpha family class A member 1
14776	3.14e-47	7.67e-48	ANXA5	annexin A5
7459	3.14e-47	7.68e-48	SPCS2	signal peptidase complex subunit 2
34542	3.14e-47	7.69e-48	PPP1CB	protein phosphatase 1 catalytic subunit beta
37305	3.14e-47	7.70e-48	HCFC2	host cell factor C2
24973	3.15e-47	7.72e-48	CELSR2	cadherin EGF LAG seven-pass G-type receptor 2
20552	3.15e-47	7.72e-48		
17713	3.16e-47	7.75e-48	DUSP26	dual specificity phosphatase 26 (putative)
27991	3.17e-47	7.77e-48		
3137	3.18e-47	7.78e-48	ZNF136	zinc finger protein 136
17387	3.18e-47	7.79e-48		
22118	3.18e-47	7.79e-48	CLP1	cleavage and polyadenylation factor I subunit 1
41472	3.18e-47	7.79e-48	ALG9	ALG9, alpha-1,2-mannosyltransferase
1346	3.19e-47	7.81e-48	RHOC	ras homolog family member C
16957	3.20e-47	7.84e-48	OSBPL5	oxysterol binding protein like 5
25867	3.20e-47	7.86e-48	SGMS2	sphingomyelin synthase 2
12993	3.21e-47	7.86e-48	FAM181A	family with sequence similarity 181 member A
33120	3.21e-47	7.87e-48	ZNF613	zinc finger protein 613
32301	3.21e-47	7.87e-48	KRTAP11-1	keratin associated protein 11-1
16223	3.21e-47	7.87e-48	FAM120C	family with sequence similarity 120C
5419	3.21e-47	7.88e-48	LRRFIP1	LRR binding FLII interacting protein 1
32770	3.21e-47	7.89e-48		
9141	3.21e-47	7.89e-48		
31570	3.23e-47	7.92e-48	RHOH	ras homolog family member H
40690	3.23e-47	7.94e-48	ZSCAN32	zinc finger and SCAN domain containing 32
25242	3.24e-47	7.95e-48		
3122	3.24e-47	7.96e-48	PDCD7	programmed cell death 7
34632	3.25e-47	7.99e-48	RTN4RL2	reticulon 4 receptor-like 2
11156	3.26e-47	8.02e-48	JADE1	jade family PHD finger 1
26707	3.26e-47	8.02e-48	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12
43342	3.27e-47	8.02e-48	MADD	MAP kinase activating death domain
6424	3.27e-47	8.03e-48		
20956	3.28e-47	8.07e-48	BRF1	BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit
29055	3.30e-47	8.11e-48	LCK	LCK proto-oncogene, Src family tyrosine kinase
17076	3.30e-47	8.12e-48	PTPN6	protein tyrosine phosphatase, non-receptor type 6
24958	3.31e-47	8.13e-48	ZNF430	zinc finger protein 430
12930	3.31e-47	8.14e-48	PPIP5K2	diphosphoinositol pentakisphosphate kinase 2
28871	3.31e-47	8.14e-48	DGCR8	DGCR8 microprocessor complex subunit
18707	3.32e-47	8.16e-48	SRSF7	serine and arginine rich splicing factor 7
19144	3.32e-47	8.18e-48	DEPDC5	DEP domain containing 5
23617	3.33e-47	8.20e-48	NACA	nascent polypeptide-associated complex alpha subunit
35070	3.33e-47	8.20e-48	SIKE1	suppressor of IKBKE 1
5246	3.33e-47	8.21e-48		
41313	3.34e-47	8.21e-48	HEXA	hexosaminidase subunit alpha
43549	3.34e-47	8.22e-48	MEGF8	multiple EGF like domains 8
1201	3.34e-47	8.23e-48	PPIG	peptidylprolyl isomerase G
18710	3.35e-47	8.24e-48	ZFP1	ZFP1 zinc finger protein
32179	3.35e-47	8.25e-48	REPS1	RALBP1 associated Eps domain containing 1
4109	3.36e-47	8.27e-48	PSMD1	proteasome 26S subunit, non-ATPase 1
26364	3.36e-47	8.28e-48		
1996	3.36e-47	8.28e-48	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2
7900	3.36e-47	8.28e-48	PDLIM5	PDZ and LIM domain 5
11748	3.37e-47	8.30e-48	RPH3AL	rabphilin 3A-like (without C2 domains)
24098	3.37e-47	8.31e-48	ABCA5	ATP binding cassette subfamily A member 5
5046	3.37e-47	8.32e-48	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2
9320	3.38e-47	8.33e-48		
35428	3.39e-47	8.37e-48	EHD1	EH domain containing 1
35442	3.40e-47	8.39e-48	LPAR3	lysophosphatidic acid receptor 3
31230	3.41e-47	8.41e-48		
37068	3.41e-47	8.43e-48	XPOT	exportin for tRNA
21688	3.41e-47	8.43e-48	XCR1	X-C motif chemokine receptor 1
12614	3.42e-47	8.43e-48	NEMF	nuclear export mediator factor
21164	3.43e-47	8.48e-48		
16266	3.45e-47	8.52e-48	GPT2	glutamic--pyruvic transaminase 2
42725	3.46e-47	8.53e-48	GNPNAT1	glucosamine-phosphate N-acetyltransferase 1
7103	3.46e-47	8.54e-48	SHC1	SHC adaptor protein 1
23643	3.47e-47	8.56e-48		
39600	3.47e-47	8.58e-48	PPP3R1	protein phosphatase 3 regulatory subunit B, alpha
35460	3.47e-47	8.59e-48	ZFAND5	zinc finger AN1-type containing 5
44730	3.48e-47	8.59e-48	SLC25A23	solute carrier family 25 member 23
17518	3.49e-47	8.62e-48	AAAS	aladin WD repeat nucleoporin
20038	3.50e-47	8.64e-48	PCID2	PCI domain containing 2
35100	3.50e-47	8.66e-48	MIEF1	mitochondrial elongation factor 1
27995	3.51e-47	8.67e-48		
32466	3.51e-47	8.68e-48	HAUS2	HAUS augmin like complex subunit 2
4797	3.51e-47	8.69e-48	EXT2	exostosin glycosyltransferase 2
23366	3.52e-47	8.70e-48	DPH5	diphthamide biosynthesis 5
4701	3.52e-47	8.72e-48	CAPNS2	calpain small subunit 2
20982	3.53e-47	8.75e-48	FAM188B	family with sequence similarity 188 member B
7566	3.54e-47	8.75e-48		
3349	3.55e-47	8.78e-48	ANXA1	annexin A1
14763	3.56e-47	8.82e-48	AP1G1	adaptor related protein complex 1 gamma 1 subunit
9422	3.56e-47	8.83e-48	ACADVL	acyl-CoA dehydrogenase, very long chain
27547	3.58e-47	8.87e-48	AUH	AU RNA binding methylglutaconyl-CoA hydratase
19814	3.59e-47	8.88e-48	GPX8	glutathione peroxidase 8 (putative)
9098	3.59e-47	8.89e-48	WRNIP1	Werner helicase interacting protein 1
28993	3.59e-47	8.90e-48		
19912	3.60e-47	8.92e-48	TTC31	tetratricopeptide repeat domain 31
6404	3.61e-47	8.95e-48		
16915	3.64e-47	9.02e-48	ITCH	itchy E3 ubiquitin protein ligase
26566	3.64e-47	9.02e-48		
5449	3.64e-47	9.02e-48	SLC5A6	solute carrier family 5 member 6
11200	3.64e-47	9.03e-48	CCDC113	coiled-coil domain containing 113
24790	3.65e-47	9.06e-48	PGK1	phosphoglycerate kinase 1
37177	3.65e-47	9.06e-48		
43979	3.66e-47	9.07e-48	FEM1A	fem-1 homolog A
21350	3.66e-47	9.07e-48	PMS2P2	PMS1 homolog 2, mismatch repair system component pseudogene 2
31676	3.67e-47	9.11e-48		
8940	3.67e-47	9.12e-48	FICD	FIC domain containing
14172	3.68e-47	9.15e-48	SEC22C	SEC22 homolog C, vesicle trafficking protein
37113	3.69e-47	9.16e-48	ATM	ATM serine/threonine kinase
15652	3.69e-47	9.17e-48	NEMP1	nuclear envelope integral membrane protein 1
2085	3.69e-47	9.17e-48	USE1	unconventional SNARE in the ER 1
35673	3.69e-47	9.18e-48	FAM234A	family with sequence similarity 234 member A
31668	3.70e-47	9.18e-48	CAPZA1	capping actin protein of muscle Z-line alpha subunit 1
13815	3.70e-47	9.18e-48		
23747	3.71e-47	9.22e-48	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
