GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
107984960	7.41e-01	2.34e-01	0.621	1.19132	0.7393816	18.51	LOC107984960	uncharacterized LOC107984960
116841	7.41e-01	2.34e-01	0.329	-1.190056	-0.392108	939.35	SNAP47	synaptosome associated protein 47
126731	7.41e-01	2.34e-01	0.358	-1.189454	-0.4256877	294.24	CCSAP	centriole, cilia and spindle associated protein
100287902	7.41e-01	2.34e-01	0.436	-1.190743	-0.5196359	21.8	LGALS8-AS1	LGALS8 antisense RNA 1
55843	7.41e-01	2.34e-01	0.484	1.189802	0.5758343	87.81	ARHGAP15	Rho GTPase activating protein 15
253018	7.41e-01	2.34e-01	0.424	1.190238	0.5050141	32.68	HCG27	HLA complex group 27
7430	7.41e-01	2.34e-01	0.363	-1.190083	-0.4321896	7027.39	EZR	ezrin
117289	7.41e-01	2.34e-01	0.499	1.189971	0.5936786	210	TAGAP	T cell activation RhoGTPase activating protein
729920	7.41e-01	2.33e-01	0.445	1.191756	0.5304617	25.73	CRPPA	CDP-L-ribitol pyrophosphorylase A
647087	7.41e-01	2.34e-01	0.262	1.190725	0.3125468	757.57	STMP1	short transmembrane mitochondrial protein 1
3174	7.41e-01	2.33e-01	1.01	1.192408	1.203744	41.26	HNF4G	hepatocyte nuclear factor 4 gamma
55353	7.41e-01	2.34e-01	0.472	1.191118	0.562487	3968.38	LAPTM4B	lysosomal protein transmembrane 4 beta
338376	7.41e-01	2.33e-01	1.12	-1.191511	-1.3346129	40.04	IFNE	interferon epsilon
55717	7.41e-01	2.34e-01	0.317	1.190032	0.3767969	713.4	WDR11	WD repeat domain 11
29763	7.41e-01	2.34e-01	0.389	-1.190865	-0.4634402	1180.05	PACSIN3	protein kinase C and casein kinase substrate in neurons 3
105369535	7.41e-01	2.34e-01	0.554	1.18999	0.6597408	55.05	LOC105369535	uncharacterized LOC105369535
25900	7.41e-01	2.34e-01	0.457	1.190707	0.5436599	437.03	IFFO1	intermediate filament family orphan 1
100874366	7.41e-01	2.34e-01	1.004	-1.190367	-1.1945354	23.68	HOXC13-AS	HOXC13 antisense RNA
55578	7.41e-01	2.34e-01	0.283	1.190918	0.3370751	655.74	SUPT20H	SPT20 homolog, SAGA complex component
145438	7.41e-01	2.34e-01	0.478	-1.190628	-0.5692935	26.48	FRMD6-AS1	FRMD6 antisense RNA 1
8926	7.41e-01	2.34e-01	0.553	1.191347	0.6591232	351.24	SNURF	SNRPN upstream open reading frame
4130	7.41e-01	2.34e-01	0.535	1.189601	0.6362262	375.21	MAP1A	microtubule associated protein 1A
100128770	7.41e-01	2.34e-01	0.621	1.189353	0.7388594	235.64	LOC100128770	uncharacterized LOC100128770
9235	7.41e-01	2.34e-01	0.651	-1.190247	-0.7749273	2840.44	IL32	interleukin 32
107984826	7.41e-01	2.34e-01	0.31	1.190406	0.3686267	17.45	LOC107984826	
440354	7.41e-01	2.33e-01	0.195	-1.191714	-0.2327878	360.27	SMG1P2	SMG1 pseudogene 2
10892	7.41e-01	2.34e-01	0.447	-1.189738	-0.5320861	775.25	MALT1	MALT1 paracaspase
1457	7.41e-01	2.34e-01	0.241	-1.189511	-0.2861243	1899.84	CSNK2A1	casein kinase 2 alpha 1
53820	7.41e-01	2.33e-01	0.899	1.191997	1.0716199	37.55	RIPPLY3	ripply transcriptional repressor 3
112268055	7.41e-01	2.34e-01	0.266	-1.189146	-0.3168731	71.26	LOC112268055	uncharacterized LOC112268055
22979	7.41e-01	2.35e-01	0.69	1.188825	0.8205732	182.3	EFR3B	EFR3 homolog B
51237	7.41e-01	2.34e-01	0.576	1.18892	0.684812	541.97	MZB1	marginal zone B and B1 cell specific protein
677798	7.41e-01	2.35e-01	0.54	1.188693	0.6413475	15.8	SNORA9	small nucleolar RNA, H/ACA box 9
112268109	7.41e-01	2.35e-01	0.38	-1.188664	-0.4511954	131.7	LOC112268109	
9962	7.41e-01	2.35e-01	0.341	-1.188653	-0.4055592	1019.39	SLC23A2	solute carrier family 23 member 2
6742	7.42e-01	2.35e-01	0.238	1.188157	0.2825501	771.21	SSBP1	single stranded DNA binding protein 1
105375743	7.42e-01	2.35e-01	0.794	1.187996	0.9430826	78.03	LOC105375743	uncharacterized LOC105375743
5702	7.42e-01	2.35e-01	0.281	-1.187621	-0.3335054	2587.11	PSMC3	proteasome 26S subunit, ATPase 3
57622	7.42e-01	2.35e-01	0.478	1.187552	0.5671992	106.22	LRFN1	leucine rich repeat and fibronectin type III domain containing 1
51599	7.42e-01	2.35e-01	0.617	-1.187355	-0.7329066	4884.57	LSR	lipolysis stimulated lipoprotein receptor
8473	7.42e-01	2.35e-01	0.392	1.18741	0.4650097	4879.07	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase
4741	7.42e-01	2.35e-01	1.149	1.187131	1.3645137	176.11	NEFM	neurofilament medium chain
378707	7.42e-01	2.35e-01	0.444	1.187053	0.5275899	3051.39	RN7SL3	RNA component of signal recognition particle 7SL3
145553	7.42e-01	2.35e-01	0.263	-1.186931	-0.3125575	63.95	MDP1	magnesium dependent phosphatase 1
55256	7.43e-01	2.35e-01	0.265	-1.18648	-0.3138714	1770.09	ADI1	acireductone dioxygenase 1
2733	7.43e-01	2.35e-01	0.259	-1.186364	-0.3074551	982.99	GLE1	GLE1 RNA export mediator
80206	7.43e-01	2.35e-01	0.591	-1.186447	-0.701539	327.72	FHOD3	formin homology 2 domain containing 3
9304	7.43e-01	2.36e-01	0.483	1.186164	0.57295	18.54	SNORD22	small nucleolar RNA, C/D box 22
101927730	7.43e-01	2.36e-01	0.477	-1.185845	-0.5660015	22.1	SERPINB9-AS1	SERPINB9 antisense RNA 1
10730	7.43e-01	2.36e-01	0.345	1.185444	0.4086722	1480.22	YME1L1	YME1 like 1 ATPase
114791	7.43e-01	2.36e-01	0.377	-1.185671	-0.4471904	313.27	TUBGCP5	tubulin gamma complex associated protein 5
55829	7.43e-01	2.36e-01	0.295	-1.185367	-0.3502505	713.68	SELENOS	selenoprotein S
101927080	7.43e-01	2.36e-01	0.471	1.185375	0.5586294	66.39	LOC101927080	uncharacterized LOC101927080
28775	7.43e-01	2.36e-01	0.872	1.185752	1.0335228	74.21	IGLV7-46	immunoglobulin lambda variable 7-46
112267910	7.43e-01	2.36e-01	0.941	-1.185538	-1.1150982	23.27	LOC112267910	NACHT, LRR and PYD domains-containing protein 10-like
2630	7.43e-01	2.36e-01	0.271	1.184764	0.3210952	433.77	GBAP1	glucosylceramidase beta pseudogene 1
23683	7.43e-01	2.36e-01	0.396	-1.184944	-0.4689052	585.69	PRKD3	protein kinase D3
353322	7.43e-01	2.36e-01	0.392	-1.184724	-0.4647845	108.54	ANKRD37	ankyrin repeat domain 37
6541	7.43e-01	2.36e-01	0.366	1.185052	0.4337461	3251.56	SLC7A1	solute carrier family 7 member 1
101927155	7.43e-01	2.36e-01	0.387	-1.184604	-0.4583555	39.96	LMO7-AS1	LMO7 antisense RNA 1
101929823	7.43e-01	2.36e-01	0.27	-1.185135	-0.31961	70.7	LOC101929823	uncharacterized LOC101929823
5694	7.43e-01	2.36e-01	0.352	-1.184614	-0.4169321	1662.97	PSMB6	proteasome 20S subunit beta 6
3491	7.43e-01	2.36e-01	0.473	1.183968	0.5602626	1379.92	CCN1	cellular communication network factor 1
8603	7.43e-01	2.36e-01	0.21	1.18441	0.249033	1037.98	FAM193A	family with sequence similarity 193 member A
7407	7.43e-01	2.36e-01	0.405	1.184091	0.4801364	2051.97	VARS1	valyl-tRNA synthetase 1
489	7.43e-01	2.36e-01	0.575	1.184148	0.6809275	1532.52	ATP2A3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3
170961	7.43e-01	2.36e-01	0.35	1.184011	0.4138541	33.94	ANKRD24	ankyrin repeat domain 24
10621	7.43e-01	2.36e-01	0.318	-1.18414	-0.3770333	144.42	POLR3F	RNA polymerase III subunit F
59269	7.43e-01	2.37e-01	0.599	-1.183711	-0.7089516	1017.52	HIVEP3	HIVEP zinc finger 3
150946	7.44e-01	2.37e-01	0.538	-1.182955	-0.6365476	249.35	GAREM2	GRB2 associated regulator of MAPK1 subtype 2
107986488	7.44e-01	2.37e-01	0.322	1.182555	0.3803876	144.89	LOC107986488	
57489	7.45e-01	2.37e-01	0.335	-1.182021	-0.3957411	335.17	ODF2L	outer dense fiber of sperm tails 2 like
105376544	7.45e-01	2.37e-01	0.398	-1.18199	-0.4706302	19.33	ADM-DT	ADM divergent transcript
56931	7.45e-01	2.37e-01	0.452	-1.182041	-0.5344092	676.52	DUS3L	dihydrouridine synthase 3 like
163126	7.45e-01	2.37e-01	0.199	-1.182087	-0.2353832	187.71	EID2	EP300 interacting inhibitor of differentiation 2
51660	7.45e-01	2.37e-01	0.181	1.18173	0.213478	268.81	MPC1	mitochondrial pyruvate carrier 1
6707	7.45e-01	2.37e-01	1.021	1.181394	1.2066204	6760.62	SPRR3	small proline rich protein 3
9927	7.45e-01	2.38e-01	0.352	-1.181157	-0.4160722	3665.8	MFN2	mitofusin 2
2539	7.45e-01	2.38e-01	0.732	1.181075	0.8641058	3276.35	G6PD	glucose-6-phosphate dehydrogenase
10897	7.45e-01	2.38e-01	0.45	-1.180839	-0.5310266	1341.14	YIF1A	Yip1 interacting factor homolog A, membrane trafficking protein
105371816	7.45e-01	2.38e-01	0.417	1.180842	0.4929848	35.59	LOC105371816	
4117	7.46e-01	2.38e-01	0.573	1.180511	0.6760271	125.86	MAK	male germ cell associated kinase
107984858	7.46e-01	2.38e-01	0.297	-1.180266	-0.3501838	31.87	CENPN-AS1	CENPN antisense RNA 1
66002	7.46e-01	2.38e-01	0.885	-1.180318	-1.0442648	246.77	CYP4F12	cytochrome P450 family 4 subfamily F member 12
26065	7.46e-01	2.38e-01	0.269	-1.180308	-0.3178963	1938.54	LSM14A	LSM14A mRNA processing body assembly factor
8813	7.46e-01	2.38e-01	0.275	-1.180228	-0.325079	322.82	DPM1	dolichyl-phosphate mannosyltransferase subunit 1, catalytic
1373	7.46e-01	2.38e-01	0.912	-1.180009	-1.0757336	71.59	CPS1	carbamoyl-phosphate synthase 1
2218	7.46e-01	2.38e-01	0.419	-1.179815	-0.4948515	277.2	FKTN	fukutin
727856	7.46e-01	2.38e-01	0.416	-1.179856	-0.4909591	18.59	DDX11L16	DEAD/H-box helicase 11 like 16 (pseudogene)
9253	7.46e-01	2.38e-01	0.369	-1.179695	-0.4347294	805.08	NUMBL	NUMB like endocytic adaptor protein
1573	7.46e-01	2.39e-01	0.626	1.178234	0.7376383	89.46	CYP2J2	cytochrome P450 family 2 subfamily J member 2
1893	7.46e-01	2.39e-01	0.748	-1.178153	-0.8814053	3926.84	ECM1	extracellular matrix protein 1
107986153	7.46e-01	2.38e-01	0.385	1.17875	0.4543862	77.37	LOC107986153	
51023	7.46e-01	2.39e-01	0.289	-1.178736	-0.3410304	175.04	MRPS18C	mitochondrial ribosomal protein S18C
4651	7.46e-01	2.38e-01	0.477	-1.178941	-0.5624162	3117.2	MYO10	myosin X
2530	7.46e-01	2.39e-01	0.468	1.178487	0.5517984	373	FUT8	fucosyltransferase 8
145567	7.46e-01	2.38e-01	0.457	1.178757	0.5388081	347.3	TTC7B	tetratricopeptide repeat domain 7B
6457	7.46e-01	2.38e-01	0.908	-1.178942	-1.0703308	41.42	SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3
9709	7.46e-01	2.39e-01	0.385	1.178165	0.4538586	1573.83	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1
3816	7.46e-01	2.39e-01	0.933	-1.178302	-1.0994909	89.2	KLK1	kallikrein 1
56241	7.46e-01	2.39e-01	0.622	1.178428	0.7331803	368.38	SUSD2	sushi domain containing 2
100874530	7.46e-01	2.39e-01	0.525	-1.17811	-0.6185356	28.8	APOBEC3B-AS1	APOBEC3B antisense RNA 1
54585	7.47e-01	2.39e-01	0.417	1.177789	0.4905496	175.76	LZTFL1	leucine zipper transcription factor like 1
6913	7.47e-01	2.39e-01	0.752	1.17738	0.8857426	31.64	TBX15	T-box transcription factor 15
107984242	7.47e-01	2.39e-01	0.595	1.177316	0.7009406	23.18	LOC107984242	uncharacterized LOC107984242
143384	7.47e-01	2.39e-01	0.264	1.177423	0.310923	860.11	CACUL1	CDK2 associated cullin domain 1
56271	7.47e-01	2.39e-01	0.577	1.17745	0.679769	285.03	BEX4	brain expressed X-linked 4
27336	7.47e-01	2.39e-01	0.292	-1.177017	-0.3441316	856.59	HTATSF1	HIV-1 Tat specific factor 1
3003	7.47e-01	2.39e-01	0.752	1.176869	0.8847863	86.94	GZMK	granzyme K
6159	7.47e-01	2.39e-01	0.502	1.176546	0.5908243	7391.14	RPL29	ribosomal protein L29
6619	7.47e-01	2.39e-01	0.469	1.176505	0.5512604	760.72	SNAPC3	small nuclear RNA activating complex polypeptide 3
10210	7.47e-01	2.39e-01	0.294	-1.176588	-0.3464028	447.81	TOPORS	TOP1 binding arginine/serine rich protein, E3 ubiquitin ligase
55653	7.47e-01	2.39e-01	0.477	1.176275	0.5605455	129.18	BCAS4	breast carcinoma amplified sequence 4
10641	7.47e-01	2.40e-01	0.313	1.175869	0.3685255	392.69	NPRL2	NPR2 like, GATOR1 complex subunit
79759	7.47e-01	2.40e-01	0.353	-1.175833	-0.414844	395.63	ZNF668	zinc finger protein 668
7494	7.47e-01	2.40e-01	0.507	1.175794	0.5962149	5618.82	XBP1	X-box binding protein 1
152877	7.47e-01	2.40e-01	0.4	1.175653	0.4698956	52.36	FAM53A	family with sequence similarity 53 member A
22977	7.48e-01	2.40e-01	0.369	1.175324	0.4341379	59.81	AKR7A3	aldo-keto reductase family 7 member A3
654	7.48e-01	2.40e-01	0.55	-1.175055	-0.6457775	317.19	BMP6	bone morphogenetic protein 6
137075	7.48e-01	2.40e-01	0.472	-1.174673	-0.5543651	102.26	CLDN23	claudin 23
253650	7.48e-01	2.40e-01	0.772	-1.174992	-0.9069244	123.59	ANKRD18A	ankyrin repeat domain 18A
55565	7.48e-01	2.40e-01	0.372	1.174612	0.4365832	158.91	ZNF821	zinc finger protein 821
5874	7.48e-01	2.40e-01	0.687	-1.174726	-0.8072349	439.46	RAB27B	RAB27B, member RAS oncogene family
116444	7.48e-01	2.40e-01	0.287	1.174726	0.3370758	91.5	GRIN3B	glutamate ionotropic receptor NMDA type subunit 3B
5518	7.48e-01	2.40e-01	0.352	-1.174917	-0.4134741	5505.6	PPP2R1A	protein phosphatase 2 scaffold subunit Aalpha
55663	7.48e-01	2.40e-01	0.292	-1.174473	-0.342715	272.18	ZNF446	zinc finger protein 446
678	7.48e-01	2.41e-01	0.318	1.173049	0.3730627	3596.23	ZFP36L2	ZFP36 ring finger protein like 2
100874034	7.48e-01	2.41e-01	0.377	-1.173653	-0.4424169	15.49	UBXN7-AS1	UBXN7 antisense RNA 1
683	7.48e-01	2.40e-01	0.491	1.173846	0.5766319	52.95	BST1	bone marrow stromal cell antigen 1
92270	7.48e-01	2.41e-01	0.41	1.172802	0.480925	75.41	ATP6AP1L	ATPase H+ transporting accessory protein 1 like (pseudogene)
405754	7.48e-01	2.40e-01	0.436	-1.173908	-0.5116056	24.04	ERVFRD-1	endogenous retrovirus group FRD member 1, envelope
107986655	7.48e-01	2.41e-01	0.516	1.173234	0.6050865	26.42	HIVEP2-DT	HIVEP2 divergent transcript
105369149	7.48e-01	2.41e-01	0.333	-1.173247	-0.3904985	15.7	LOC105369149	uncharacterized LOC105369149
25987	7.48e-01	2.41e-01	0.488	1.173698	0.5722418	2286.27	TSKU	tsukushi, small leucine rich proteoglycan
22897	7.48e-01	2.41e-01	0.327	1.172706	0.3835288	1017.84	CEP164	centrosomal protein 164
55812	7.48e-01	2.41e-01	0.299	1.173062	0.3509321	72.59	SPATA7	spermatogenesis associated 7
102723985	7.48e-01	2.40e-01	1.076	-1.173758	-1.2630778	46.52	LOC102723985	uncharacterized LOC102723985
374739	7.48e-01	2.41e-01	0.738	-1.172866	-0.8661059	26.13	TEPP	testis, prostate and placenta expressed
5880	7.48e-01	2.41e-01	0.543	1.172975	0.6369196	1399.8	RAC2	Rac family small GTPase 2
728239	7.48e-01	2.41e-01	0.643	1.172949	0.7547265	215.61	MAGED4	MAGE family member D4
633	7.48e-01	2.41e-01	0.582	-1.173054	-0.6825687	8521.39	BGN	biglycan
7314	7.48e-01	2.41e-01	0.351	-1.172465	-0.4110239	13264.55	UBB	ubiquitin B
7596	7.48e-01	2.41e-01	0.335	-1.172392	-0.3926089	226.73	ZNF45	zinc finger protein 45
57717	7.49e-01	2.41e-01	0.532	1.172023	0.6230125	58.68	PCDHB16	protocadherin beta 16
255057	7.49e-01	2.41e-01	0.417	1.171974	0.4892503	99.55	CBARP	CACN subunit beta associated regulatory protein
107985291	7.49e-01	2.41e-01	0.398	-1.171944	-0.4660641	30.66	LOC107985291	uncharacterized LOC107985291
105371085	7.49e-01	2.41e-01	0.44	1.171726	0.5155108	76.25	LOC105371085	uncharacterized LOC105371085
4193	7.49e-01	2.41e-01	0.503	1.171621	0.5892737	1719.27	MDM2	MDM2 proto-oncogene
27309	7.49e-01	2.41e-01	0.29	1.17145	0.3402837	412.93	ZNF330	zinc finger protein 330
10418	7.49e-01	2.42e-01	0.768	-1.170966	-0.8991805	766.08	SPON1	spondin 1
8888	7.49e-01	2.42e-01	0.193	1.171014	0.2261326	1722.3	MCM3AP	minichromosome maintenance complex component 3 associated protein
115811	7.49e-01	2.42e-01	0.588	1.17086	0.6886664	62.85	IQCD	IQ motif containing D
100130733	7.49e-01	2.42e-01	0.523	1.170549	0.6121913	15.45	LRRC70	leucine rich repeat containing 70
107984128	7.49e-01	2.42e-01	0.87	1.170576	1.0182893	31.94	LOC107984128	uncharacterized LOC107984128
79035	7.49e-01	2.42e-01	0.348	-1.170523	-0.4072145	611.88	NABP2	nucleic acid binding protein 2
9731	7.50e-01	2.42e-01	0.232	-1.169935	-0.2711618	739.06	CEP104	centrosomal protein 104
271	7.50e-01	2.42e-01	0.378	1.170067	0.4417524	994.04	AMPD2	adenosine monophosphate deaminase 2
55171	7.50e-01	2.42e-01	0.212	-1.169701	-0.2484032	236.73	TBCCD1	TBCC domain containing 1
23527	7.50e-01	2.42e-01	0.399	-1.169397	-0.4665271	669.9	ACAP2	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2
891	7.50e-01	2.42e-01	0.487	-1.169924	-0.5692927	1469.43	CCNB1	cyclin B1
26249	7.50e-01	2.42e-01	0.385	1.169489	0.4499714	253.89	KLHL3	kelch like family member 3
51384	7.50e-01	2.42e-01	1.022	-1.169509	-1.195751	48.23	WNT16	Wnt family member 16
10825	7.50e-01	2.42e-01	0.34	1.169783	0.3978342	394.6	NEU3	neuraminidase 3
7132	7.50e-01	2.42e-01	0.38	1.169567	0.4443983	3155.87	TNFRSF1A	TNF receptor superfamily member 1A
400619	7.50e-01	2.42e-01	0.614	-1.169971	-0.7186696	16.53	LINC00511	long intergenic non-protein coding RNA 511
339500	7.50e-01	2.42e-01	0.357	-1.168943	-0.4176214	169.15	ZNF678	zinc finger protein 678
105374071	7.50e-01	2.42e-01	0.56	-1.169002	-0.6550486	276.62	LOC105374071	uncharacterized LOC105374071
7738	7.50e-01	2.42e-01	0.41	-1.169141	-0.4789475	154.49	ZNF184	zinc finger protein 184
55138	7.50e-01	2.42e-01	0.776	1.16901	0.9065673	28.03	FAM90A1	family with sequence similarity 90 member A1
204851	7.50e-01	2.43e-01	0.238	1.168409	0.2782071	1361.34	HIPK1	homeodomain interacting protein kinase 1
54869	7.50e-01	2.43e-01	0.622	1.168396	0.7266012	1823.38	EPS8L1	EPS8 like 1
8934	7.50e-01	2.43e-01	0.295	1.168115	0.3440443	329.63	RAB29	RAB29, member RAS oncogene family
84869	7.51e-01	2.43e-01	0.299	1.167736	0.3489411	404.67	CBR4	carbonyl reductase 4
144717	7.51e-01	2.43e-01	0.351	1.167703	0.4093862	422.7	PHETA1	PH domain containing endocytic trafficking adaptor 1
4914	7.51e-01	2.43e-01	0.586	-1.166792	-0.6841024	24.2	NTRK1	neurotrophic receptor tyrosine kinase 1
9656	7.51e-01	2.43e-01	0.345	-1.16724	-0.4025076	1158.37	MDC1	mediator of DNA damage checkpoint 1
54676	7.51e-01	2.43e-01	0.225	1.166831	0.2628295	1843.92	GTPBP2	GTP binding protein 2
8323	7.51e-01	2.43e-01	0.492	-1.167207	-0.5744753	925.59	FZD6	frizzled class receptor 6
55335	7.51e-01	2.43e-01	0.42	1.166825	0.4902656	64.61	NIPSNAP3B	nipsnap homolog 3B
401565	7.51e-01	2.43e-01	0.496	-1.167153	-0.5785607	480.91	FAM166A	family with sequence similarity 166 member A
4055	7.51e-01	2.43e-01	0.395	1.166717	0.4610475	2188.79	LTBR	lymphotoxin beta receptor
101927905	7.51e-01	2.43e-01	0.609	1.167363	0.711241	35.99	LINC02449	long intergenic non-protein coding RNA 2449
283635	7.51e-01	2.43e-01	0.292	-1.166814	-0.3404339	456.52	FAM177A1	family with sequence similarity 177 member A1
51728	7.51e-01	2.43e-01	0.366	-1.166728	-0.4268408	400.72	POLR3K	RNA polymerase III subunit K
81789	7.51e-01	2.43e-01	0.209	1.166616	0.2441531	112.04	TIGD6	tigger transposable element derived 6
81786	7.51e-01	2.44e-01	0.806	-1.166206	-0.9400345	405.94	TRIM7	tripartite motif containing 7
760	7.51e-01	2.44e-01	0.862	-1.165885	-1.0050316	1004.61	CA2	carbonic anhydrase 2
3613	7.51e-01	2.44e-01	0.605	-1.165841	-0.70534	1507.8	IMPA2	inositol monophosphatase 2
7450	7.51e-01	2.44e-01	0.546	1.165524	0.6367981	5528.9	VWF	von Willebrand factor
114771	7.52e-01	2.44e-01	1.011	1.165188	1.1776515	198.17	PGLYRP3	peptidoglycan recognition protein 3
114822	7.52e-01	2.44e-01	0.495	1.165131	0.5764465	560.02	RHPN1	rhophilin Rho GTPase binding protein 1
5021	7.52e-01	2.44e-01	0.56	-1.164851	-0.6522533	35.51	OXTR	oxytocin receptor
28971	7.52e-01	2.44e-01	0.199	-1.164779	-0.2313294	167.56	AAMDC	adipogenesis associated Mth938 domain containing
79693	7.52e-01	2.44e-01	0.241	1.16454	0.2807533	231.19	YRDC	yrdC N6-threonylcarbamoyltransferase domain containing
260425	7.52e-01	2.44e-01	0.266	-1.164553	-0.3101817	328.83	MAGI3	membrane associated guanylate kinase, WW and PDZ domain containing 3
93099	7.52e-01	2.44e-01	0.856	1.164425	0.9961813	3645.49	DMKN	dermokine
9512	7.52e-01	2.45e-01	0.189	1.163809	0.2198155	728.55	PMPCB	peptidase, mitochondrial processing subunit beta
105371493	7.52e-01	2.44e-01	0.411	-1.163859	-0.4783841	45.94	LOC105371493	uncharacterized LOC105371493
162699	7.52e-01	2.45e-01	0.711	-1.163806	-0.8269529	15.76	ELOA3P	elongin A3, pseudogene
5275	7.52e-01	2.45e-01	1.082	-1.163656	-1.2586921	1976.75	SERPINB13	serpin family B member 13
6320	7.53e-01	2.45e-01	0.47	1.163372	0.5465706	511	CLEC11A	C-type lectin domain containing 11A
112267936	7.53e-01	2.45e-01	0.327	1.163102	0.3806984	17.55	LOC112267936	uncharacterized LOC112267936
55785	7.53e-01	2.45e-01	0.565	-1.163107	-0.6568736	639.99	FGD6	FYVE, RhoGEF and PH domain containing 6
28416	7.53e-01	2.45e-01	0.824	1.162929	0.9586239	48.63	IGHV3-62	immunoglobulin heavy variable 3-62 (pseudogene)
25896	7.53e-01	2.45e-01	0.325	-1.162581	-0.378011	512.59	INTS7	integrator complex subunit 7
1795	7.53e-01	2.45e-01	0.67	1.162542	0.7793545	129.84	DOCK3	dedicator of cytokinesis 3
100852407	7.53e-01	2.45e-01	0.26	-1.162705	-0.3018111	51.85	CARS1-AS1	CARS1 antisense RNA 1
522	7.53e-01	2.45e-01	0.305	1.162371	0.3547271	719.67	ATP5PF	ATP synthase peripheral stalk subunit F6
7905	7.53e-01	2.45e-01	0.284	1.162019	0.3297388	1473.14	REEP5	receptor accessory protein 5
51465	7.53e-01	2.45e-01	0.303	1.162178	0.3517635	1236.8	UBE2J1	ubiquitin conjugating enzyme E2 J1
101927699	7.53e-01	2.45e-01	0.737	-1.162019	-0.856328	20.13	SYT15-AS1	SYT15 antisense RNA 1
8764	7.53e-01	2.46e-01	0.416	1.160597	0.4824111	1108.72	TNFRSF14	TNF receptor superfamily member 14
1491	7.53e-01	2.46e-01	0.475	1.160351	0.551508	48.16	CTH	cystathionine gamma-lyase
64222	7.53e-01	2.46e-01	0.37	-1.161216	-0.4294118	943.37	TOR3A	torsin family 3 member A
4052	7.53e-01	2.46e-01	0.572	1.161036	0.6639287	2048.36	LTBP1	latent transforming growth factor beta binding protein 1
100526767	7.53e-01	2.45e-01	0.181	-1.161521	-0.2100782	936.13	RNF103-CHMP3	RNF103-CHMP3 readthrough
51239	7.53e-01	2.46e-01	0.316	-1.161087	-0.3671385	207.15	ANKRD39	ankyrin repeat domain 39
55679	7.53e-01	2.46e-01	0.502	-1.160783	-0.5830421	546.73	LIMS2	LIM zinc finger domain containing 2
26275	7.53e-01	2.45e-01	0.352	1.161386	0.4082525	310.78	HIBCH	3-hydroxyisobutyryl-CoA hydrolase
23704	7.53e-01	2.46e-01	0.525	1.160977	0.6095159	61.77	KCNE4	potassium voltage-gated channel subfamily E regulatory subunit 4
2317	7.53e-01	2.46e-01	0.421	-1.160451	-0.488686	8008.45	FLNB	filamin B
1739	7.53e-01	2.46e-01	0.425	-1.160833	-0.4933043	1434.99	DLG1	discs large MAGUK scaffold protein 1
5158	7.53e-01	2.46e-01	0.681	1.160411	0.7900281	74.81	PDE6B	phosphodiesterase 6B
1240	7.53e-01	2.46e-01	0.433	1.160312	0.5018802	278.02	CMKLR1	chemerin chemokine-like receptor 1
4324	7.53e-01	2.45e-01	0.576	-1.161567	-0.6693126	1038.86	MMP15	matrix metallopeptidase 15
6597	7.53e-01	2.46e-01	0.394	1.160461	0.4577123	4936.26	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
7770	7.53e-01	2.46e-01	0.337	-1.160371	-0.391289	208.23	ZNF227	zinc finger protein 227
55659	7.53e-01	2.45e-01	0.348	-1.161725	-0.4040063	148.99	ZNF416	zinc finger protein 416
158158	7.54e-01	2.46e-01	0.799	-1.160054	-0.9271527	303.06	RASEF	RAS and EF-hand domain containing
