GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
202500	5.10e-02	3.63e-03	0.4322	2.9088934	1.2572391	22.68	TCTE1	t-complex-associated-testis-expressed 1
283358	5.10e-02	3.63e-03	0.5347	2.9087471	1.5552627	1159.84	B4GALNT3	beta-1,4-N-acetyl-galactosaminyltransferase 3
28804	5.10e-02	3.62e-03	0.6946	2.9091457	2.0205868	139.7	IGLV3-9	immunoglobulin lambda variable 3-9
57232	5.10e-02	3.63e-03	0.2607	-2.9088212	-0.7584608	82.32	ZNF630	zinc finger protein 630
102723407	5.11e-02	3.64e-03	0.5802	2.9075909	1.6870108	360	LOC102723407	immunoglobulin heavy variable 4-38-2-like
114043	5.11e-02	3.64e-03	0.7946	2.9075336	2.3103916	9.11	TSPEAR-AS2	TSPEAR antisense RNA 2
100506603	5.13e-02	3.66e-03	0.149	2.9062871	0.4331588	198.63	VASH1-AS1	VASH1 antisense RNA 1
65078	5.13e-02	3.66e-03	0.3588	-2.9060499	-1.0425689	297.46	RTN4R	reticulon 4 receptor
10395	5.14e-02	3.67e-03	0.3353	2.9051987	0.9741703	252.21	DLC1	DLC1 Rho GTPase activating protein
285643	5.14e-02	3.68e-03	0.2771	-2.9047295	-0.8048499	51.42	KIF4B	kinesin family member 4B
5137	5.15e-02	3.69e-03	0.5454	2.9038849	1.5838705	14.2	PDE1C	phosphodiesterase 1C
101929479	5.15e-02	3.69e-03	0.2931	-2.9038246	-0.851249	771.01	LOC101929479	golgin A2 pseudogene
668	5.15e-02	3.69e-03	0.5557	-2.9035817	-1.6136483	119.51	FOXL2	forkhead box L2
113177	5.16e-02	3.70e-03	0.3881	-2.9030426	-1.1267309	136.65	IZUMO4	IZUMO family member 4
9820	5.17e-02	3.70e-03	0.1946	2.9023011	0.5649205	1086.56	CUL7	cullin 7
100507346	5.18e-02	3.71e-03	0.4195	2.9014177	1.2172762	30.41	LOC100507346	uncharacterized LOC100507346
114757	5.19e-02	3.72e-03	0.316	2.9006571	0.9167311	258.1	CYGB	cytoglobin
96610	5.19e-02	3.73e-03	0.3842	2.9003032	1.1144118	567.85	BMS1P20	BMS1 pseudogene 20
54879	5.20e-02	3.74e-03	0.1989	-2.8991688	-0.5767432	326.67	ST7L	suppression of tumorigenicity 7 like
6434	5.20e-02	3.74e-03	0.1299	-2.8989263	-0.3766986	2792.07	TRA2B	transformer 2 beta homolog
64170	5.20e-02	3.74e-03	0.3096	2.8989688	0.8975118	123.96	CARD9	caspase recruitment domain family member 9
29126	5.21e-02	3.75e-03	0.5062	-2.8982528	-1.4671415	347.69	CD274	CD274 molecule
645191	5.21e-02	3.75e-03	0.3504	2.8983934	1.0156378	32.42	LINGO3	leucine rich repeat and Ig domain containing 3
606495	5.23e-02	3.77e-03	0.1961	-2.8969463	-0.5681992	252.54	CYB5RL	cytochrome b5 reductase like
28796	5.24e-02	3.78e-03	0.6035	2.8961391	1.7477358	1668.25	IGLV3-21	immunoglobulin lambda variable 3-21
4858	5.25e-02	3.79e-03	0.3521	2.8951693	1.0193065	92.29	NOVA2	NOVA alternative splicing regulator 2
22795	5.25e-02	3.79e-03	0.3988	2.8947324	1.1544258	332.3	NID2	nidogen 2
64422	5.26e-02	3.81e-03	0.1555	-2.8936112	-0.4499394	1161.21	ATG3	autophagy related 3
10082	5.26e-02	3.81e-03	0.5823	2.8934163	1.6847317	93.06	GPC6	glypican 6
107987292	5.26e-02	3.81e-03	0.2922	2.8934409	0.8454124	12.85	LOC107987292	putative proline-rich protein 21
51765	5.26e-02	3.81e-03	0.2756	-2.8938553	-0.7974829	225	STK26	serine/threonine kinase 26
57007	5.26e-02	3.81e-03	0.4352	-2.8930797	-1.2590003	1831.04	ACKR3	atypical chemokine receptor 3
28227	5.27e-02	3.82e-03	0.2351	-2.8927482	-0.6802143	650.53	PPP2R3B	protein phosphatase 2 regulatory subunit B''beta
154313	5.28e-02	3.83e-03	0.6929	2.8916802	2.0037744	13.67	CFAP206	cilia and flagella associated protein 206
63979	5.28e-02	3.83e-03	0.3046	-2.8918331	-0.8809548	518.15	FIGNL1	fidgetin like 1
10656	5.30e-02	3.85e-03	0.5066	2.8903034	1.4641806	108.27	KHDRBS3	KH RNA binding domain containing, signal transduction associated 3
4485	5.31e-02	3.86e-03	0.2476	2.8891461	0.7153465	176.39	MST1	macrophage stimulating 1
107984634	5.32e-02	3.87e-03	0.6268	2.8885984	1.8105828	9.38	LOC107984634	uncharacterized LOC107984634
9601	5.32e-02	3.87e-03	0.2598	2.8883187	0.7502486	3101.47	PDIA4	protein disulfide isomerase family A member 4
57110	5.32e-02	3.88e-03	0.6906	-2.8874552	-1.9940131	36.53	PLAAT1	phospholipase A and acyltransferase 1
23595	5.32e-02	3.88e-03	0.1667	-2.8880253	-0.4815705	359.87	ORC3	origin recognition complex subunit 3
196996	5.32e-02	3.88e-03	0.3923	-2.887669	-1.1327247	91.78	GRAMD2A	GRAM domain containing 2A
105372228	5.32e-02	3.88e-03	0.5974	-2.8876423	-1.7251894	30.65	LOC105372228	uncharacterized LOC105372228
29774	5.32e-02	3.89e-03	0.2339	2.8871884	0.6751895	45.26	POM121L9P	POM121 transmembrane nucleoporin like 9, pseudogene
105379028	5.33e-02	3.89e-03	0.5845	2.8869402	1.6873362	14.78	LOC105379028	uncharacterized LOC105379028
138162	5.34e-02	3.90e-03	0.543	2.8861438	1.5670881	43.3	PIERCE1	piercer of microtubule wall 1
27237	5.36e-02	3.92e-03	0.3204	-2.8846436	-0.9241736	865.11	ARHGEF16	Rho guanine nucleotide exchange factor 16
6328	5.40e-02	3.95e-03	0.5419	2.8817958	1.5616177	33.67	SCN3A	sodium voltage-gated channel alpha subunit 3
79902	5.40e-02	3.95e-03	0.1738	-2.8818193	-0.5008023	1013.28	NUP85	nucleoporin 85
57730	5.41e-02	3.96e-03	0.4176	-2.8809396	-1.2030276	526.83	ANKRD36B	ankyrin repeat domain 36B
3987	5.41e-02	3.97e-03	0.2143	2.8807707	0.6173554	627.15	LIMS1	LIM zinc finger domain containing 1
148645	5.42e-02	3.98e-03	0.5069	-2.8801172	-1.4600603	9.14	ICMT-DT	ICMT divergent transcript
30849	5.43e-02	3.99e-03	0.2147	-2.8793043	-0.6181692	643.56	PIK3R4	phosphoinositide-3-kinase regulatory subunit 4
8318	5.46e-02	4.01e-03	0.2929	-2.8770918	-0.8426946	465.86	CDC45	cell division cycle 45
120939	5.46e-02	4.02e-03	0.6998	-2.8768913	-2.013271	31.67	TMEM52B	transmembrane protein 52B
65986	5.47e-02	4.03e-03	0.4466	2.8761575	1.2843663	196.74	ZBTB10	zinc finger and BTB domain containing 10
100303728	5.47e-02	4.03e-03	0.2462	-2.8759341	-0.7080879	660.26	SLC25A5-AS1	SLC25A5 antisense RNA 1
283869	5.48e-02	4.03e-03	0.7509	-2.875527	-2.159094	122.02	NPW	neuropeptide W
23048	5.48e-02	4.04e-03	0.1519	2.8751764	0.4366694	1042.1	FNBP1	formin binding protein 1
285601	5.49e-02	4.05e-03	0.5302	-2.87458	-1.524062	15.99	GPR150	G protein-coupled receptor 150
79953	5.53e-02	4.08e-03	0.6952	2.8717601	1.9964067	29.17	SYNDIG1	synapse differentiation inducing 1
7253	5.54e-02	4.09e-03	0.3866	2.87112	1.1099935	14.71	TSHR	thyroid stimulating hormone receptor
399815	5.54e-02	4.09e-03	0.3374	-2.8709118	-0.9686704	21.85	C10orf88B	C10orf88B (pseudogene)
26249	5.56e-02	4.11e-03	0.2769	2.8696452	0.794515	183.42	KLHL3	kelch like family member 3
157695	5.57e-02	4.12e-03	0.4942	2.8686067	1.4176625	91.55	TDRP	testis development related protein
4665	5.57e-02	4.12e-03	0.2368	-2.8684808	-0.6792738	953.1	NAB2	NGFI-A binding protein 2
54619	5.58e-02	4.14e-03	0.2724	2.8675064	0.7811066	153.95	CCNJ	cyclin J
83464	5.58e-02	4.14e-03	0.204	2.8675047	0.5849131	113.92	APH1B	aph-1 homolog B, gamma-secretase subunit
23208	5.60e-02	4.15e-03	0.3372	2.8663276	0.9664717	296.94	SYT11	synaptotagmin 11
105375560	5.60e-02	4.15e-03	0.3385	2.8665145	0.9703773	23.17	LOC105375560	
80169	5.61e-02	4.17e-03	0.171	2.8653422	0.4901102	751.61	CTC1	CST telomere replication complex component 1
105373024	5.63e-02	4.18e-03	0.3766	2.8639477	1.078669	21.08	LOC105373024	uncharacterized LOC105373024
956	5.64e-02	4.19e-03	0.4877	2.8633387	1.3965208	216.46	ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3
1490	5.64e-02	4.19e-03	0.4604	2.8632099	1.318265	1323.26	CCN2	cellular communication network factor 2
101927278	5.64e-02	4.20e-03	0.2586	2.8628122	0.7404094	8.46	HPS1-AS1	HPS1 antisense RNA 1
101926996	5.64e-02	4.20e-03	0.4907	2.8627454	1.404822	8.83	RUNDC3A-AS1	RUNDC3A antisense RNA 1
285521	5.64e-02	4.20e-03	0.1529	2.8624093	0.4377571	175.49	COX18	cytochrome c oxidase assembly factor COX18
57211	5.65e-02	4.21e-03	0.4012	-2.8617757	-1.1481869	460.82	ADGRG6	adhesion G protein-coupled receptor G6
80154	5.65e-02	4.22e-03	0.3353	-2.8615395	-0.9594757	1625.59	GOLGA2P10	GOLGA2 pseudogene 10
441666	5.65e-02	4.22e-03	0.6342	2.8612826	1.8147498	7.21	LOC441666	zinc finger protein 91 pseudogene
56983	5.69e-02	4.25e-03	0.1819	-2.8590446	-0.5200971	351.56	POGLUT1	protein O-glucosyltransferase 1
4690	5.70e-02	4.26e-03	0.2729	-2.8578837	-0.7798462	726.76	NCK1	NCK adaptor protein 1
155061	5.70e-02	4.26e-03	0.1545	2.8578714	0.4415312	423.29	ZNF746	zinc finger protein 746
3251	5.70e-02	4.27e-03	0.216	-2.8577241	-0.6172474	549.86	HPRT1	hypoxanthine phosphoribosyltransferase 1
4796	5.72e-02	4.28e-03	0.2672	-2.856779	-0.7633148	985.39	TONSL	tonsoku like, DNA repair protein
56141	5.72e-02	4.28e-03	0.6219	2.8563998	1.7763525	11.95	PCDHA7	protocadherin alpha 7
28391	5.72e-02	4.29e-03	0.5694	2.8561477	1.6262593	382.95	IGHV4-61	immunoglobulin heavy variable 4-61
1962	5.73e-02	4.29e-03	0.309	-2.8556973	-0.8824464	210.94	EHHADH	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase
3833	5.73e-02	4.30e-03	0.2631	-2.8553313	-0.7512376	1295.12	KIFC1	kinesin family member C1
23024	5.74e-02	4.31e-03	0.486	2.8546495	1.3872551	250.2	PDZRN3	PDZ domain containing ring finger 3
153642	5.74e-02	4.31e-03	0.273	-2.8543346	-0.7791707	89.88	ARSK	arylsulfatase family member K
23078	5.74e-02	4.31e-03	0.2471	2.8544245	0.7052567	346.81	VWA8	von Willebrand factor A domain containing 8
112806053	5.74e-02	4.33e-03	0.4236	-2.8533025	-1.2085282	25.37	TBILA	TGF-beta induced lncRNA
107986700	5.74e-02	4.32e-03	0.6215	2.8535016	1.7735016	11.2	PRR15-DT	PRR15 divergent transcript
100507034	5.74e-02	4.32e-03	0.1808	2.8535336	0.5160266	195.32	PITRM1-AS1	PITRM1 antisense RNA 1
3798	5.74e-02	4.33e-03	0.5013	2.8532752	1.4304459	54.55	KIF5A	kinesin family member 5A
168544	5.74e-02	4.33e-03	0.3295	2.8529447	0.9401393	205.34	ZNF467	zinc finger protein 467
100616139	5.74e-02	4.33e-03	0.3941	-2.852885	-1.1243871	6.56	MIR4741	microRNA 4741
26503	5.77e-02	4.36e-03	0.2265	2.8510507	0.6458802	238.67	SLC17A5	solute carrier family 17 member 5
100169989	5.78e-02	4.37e-03	0.4499	-2.8503027	-1.2823253	7.19	DBIL5P2	diazepam binding inhibitor-like 5 pseudogene 2
1768	5.78e-02	4.37e-03	0.6627	2.8501029	1.8886842	20.11	DNAH6	dynein axonemal heavy chain 6
5277	5.78e-02	4.37e-03	0.3101	-2.8502573	-0.8838421	326.98	PIGA	phosphatidylinositol glycan anchor biosynthesis class A
105378610	5.79e-02	4.38e-03	0.4349	-2.8494991	-1.2393484	14.23	TP73-AS3	TP73 antisense RNA 3
342125	5.79e-02	4.39e-03	0.3818	2.8489036	1.0876948	9.05	TMC3	transmembrane channel like 3
6844	5.79e-02	4.39e-03	0.1789	2.8487458	0.5095053	1153.62	VAMP2	vesicle associated membrane protein 2
28774	5.79e-02	4.39e-03	0.6588	2.8485946	1.8765703	271.65	IGLV8-61	immunoglobulin lambda variable 8-61
51071	5.81e-02	4.41e-03	0.179	-2.8472192	-0.5096714	439.86	DERA	deoxyribose-phosphate aldolase
4923	5.81e-02	4.41e-03	0.642	2.8472523	1.8278615	15.52	NTSR1	neurotensin receptor 1
7411	5.81e-02	4.41e-03	0.2059	-2.8472655	-0.5863144	449.83	VBP1	VHL binding protein 1
149837	5.81e-02	4.41e-03	0.4061	2.846909	1.1560414	42.77	LINC00654	long intergenic non-protein coding RNA 654
10535	5.83e-02	4.43e-03	0.3031	-2.8457769	-0.8625745	1069.32	RNASEH2A	ribonuclease H2 subunit A
7153	5.84e-02	4.44e-03	0.2737	-2.8450029	-0.7787168	2181.41	TOP2A	DNA topoisomerase II alpha
675	5.84e-02	4.45e-03	0.3667	-2.8445906	-1.0431923	246.64	BRCA2	BRCA2 DNA repair associated
2335	5.86e-02	4.46e-03	0.5329	2.8433036	1.5152035	10198.36	FN1	fibronectin 1
163786	5.86e-02	4.47e-03	0.2532	-2.8427286	-0.7197524	200.69	SASS6	SAS-6 centriolar assembly protein
340665	5.86e-02	4.47e-03	0.58	-2.8428348	-1.648888	7.47	CYP26C1	cytochrome P450 family 26 subfamily C member 1
79839	5.87e-02	4.48e-03	0.3642	2.8422903	1.0350281	34.96	CCDC102B	coiled-coil domain containing 102B
205428	5.88e-02	4.49e-03	0.2459	-2.8417275	-0.6988202	437.26	DIPK2A	divergent protein kinase domain 2A
84865	5.88e-02	4.49e-03	0.1355	-2.8414509	-0.3850062	359.42	CCDC142	coiled-coil domain containing 142
951	5.88e-02	4.49e-03	0.2952	2.8411669	0.838776	751.81	CD37	CD37 molecule
645700	5.92e-02	4.53e-03	0.2241	-2.8388681	-0.6362231	19.81	ZNF890P	zinc finger protein 890, pseudogene
7062	5.94e-02	4.55e-03	0.4779	-2.8372701	-1.3557947	81.57	TCHH	trichohyalin
201299	5.95e-02	4.55e-03	0.3631	-2.8370416	-1.0300015	21.69	RDM1	RAD52 motif containing 1
123803	5.95e-02	4.56e-03	0.2014	-2.8366	-0.5713584	523.17	NTAN1	N-terminal asparagine amidase
51393	5.95e-02	4.56e-03	0.291	2.8365179	0.8254569	295.58	TRPV2	transient receptor potential cation channel subfamily V member 2
100506164	5.95e-02	4.56e-03	0.2536	-2.83633	-0.719259	27.36	HSFX1	heat shock transcription factor family, X-linked 1
105370943	5.95e-02	4.57e-03	0.3919	-2.8361208	-1.1113894	8.34	LOC105370943	uncharacterized LOC105370943
56654	5.95e-02	4.57e-03	0.3858	2.8356706	1.0941297	727.91	NPDC1	neural proliferation, differentiation and control 1
107987209	5.95e-02	4.57e-03	0.2406	-2.8357608	-0.6824123	325.16	LOC107987209	uncharacterized LOC107987209
50650	5.96e-02	4.58e-03	0.2635	2.8351847	0.7470971	732.28	ARHGEF3	Rho guanine nucleotide exchange factor 3
105379243	5.96e-02	4.59e-03	0.2592	2.8344521	0.7346947	16.41	LOC105379243	uncharacterized LOC105379243
10610	5.96e-02	4.59e-03	0.327	-2.8344743	-0.9268181	1189.18	ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2
256076	5.96e-02	4.59e-03	0.7602	2.834173	2.1546459	9.46	COL6A5	collagen type VI alpha 5 chain
29843	5.96e-02	4.60e-03	0.1996	-2.8340289	-0.5658049	406.18	SENP1	SUMO specific peptidase 1
112267877	5.96e-02	4.60e-03	0.2879	-2.833829	-0.8157647	52.79	PPP1CB-DT	PPP1CB divergent transcript
5007	5.96e-02	4.60e-03	0.1388	2.8336029	0.3931831	1121.09	OSBP	oxysterol binding protein
107984391	5.97e-02	4.61e-03	0.7407	2.8331418	2.0984394	7.5	LOC107984391	uncharacterized LOC107984391
2824	5.98e-02	4.62e-03	0.3299	2.8324997	0.9344882	142.22	GPM6B	glycoprotein M6B
353497	5.98e-02	4.62e-03	0.248	2.8322354	0.7023115	27.31	POLN	DNA polymerase nu
112268439	5.99e-02	4.63e-03	0.6066	2.8315038	1.7176997	7.37	LOC112268439	uncharacterized LOC112268439
22876	5.99e-02	4.64e-03	0.2793	-2.831117	-0.7907782	610.06	INPP5F	inositol polyphosphate-5-phosphatase F
2628	6.00e-02	4.66e-03	0.4292	-2.829961	-1.2147373	434.83	GATM	glycine amidinotransferase
440292	6.00e-02	4.66e-03	0.2083	-2.8299022	-0.5894123	62.17	COMMD4P1	COMM domain containing 4 pseudogene 1
650	6.00e-02	4.65e-03	0.3855	-2.8301904	-1.0911572	365.73	BMP2	bone morphogenetic protein 2
107986465	6.01e-02	4.66e-03	0.3278	2.8294731	0.9274716	31.3	LOC107986465	uncharacterized LOC107986465
283404	6.01e-02	4.66e-03	0.7096	-2.829315	-2.0077417	6.72	LINC00592	long intergenic non-protein coding RNA 592
126006	6.01e-02	4.66e-03	0.3329	-2.8296665	-0.9420657	149.15	PCP2	Purkinje cell protein 2
64766	6.03e-02	4.69e-03	0.1405	-2.8273796	-0.3973541	481.42	S100PBP	S100P binding protein
101927682	6.03e-02	4.69e-03	0.2787	2.8273804	0.787894	80.82	CD81-AS1	CD81 antisense RNA 1
28468	6.04e-02	4.70e-03	0.5953	2.8267805	1.6826818	460.26	IGHV1-18	immunoglobulin heavy variable 1-18
28473	6.05e-02	4.71e-03	0.7111	2.8260603	2.0096667	212.1	IGHV1-3	immunoglobulin heavy variable 1-3
727832	6.06e-02	4.72e-03	1.0576	-2.825344	-2.9881359	23.76	GOLGA6L6	golgin A6 family like 6
100507351	6.08e-02	4.74e-03	0.5497	2.8243111	1.5526504	43.6	LOC100507351	uncharacterized LOC100507351
6092	6.09e-02	4.75e-03	0.6139	2.8234195	1.7334234	106.66	ROBO2	roundabout guidance receptor 2
393	6.09e-02	4.75e-03	0.3362	-2.8232777	-0.949247	2080.13	ARHGAP4	Rho GTPase activating protein 4
660	6.10e-02	4.76e-03	0.4549	2.8227848	1.2840446	11.69	BMX	BMX non-receptor tyrosine kinase
100288072	6.10e-02	4.77e-03	0.4214	2.8223245	1.1893825	6.27	SDR42E2	short chain dehydrogenase/reductase family 42E, member 2
60680	6.10e-02	4.77e-03	0.7177	2.8223734	2.025667	10.06	CELF5	CUGBP Elav-like family member 5
100616358	6.10e-02	4.77e-03	0.2404	2.8219666	0.6784757	16.56	MIR4800	microRNA 4800
3980	6.13e-02	4.80e-03	0.1467	2.8203494	0.4138082	677.1	LIG3	DNA ligase 3
4678	6.15e-02	4.82e-03	0.1896	-2.8189224	-0.5344883	2506.8	NASP	nuclear autoantigenic sperm protein
22846	6.16e-02	4.83e-03	0.2048	2.8184164	0.5771841	977.84	VASH1	vasohibin 1
6504	6.18e-02	4.85e-03	0.2936	2.8167328	0.8270819	72.02	SLAMF1	signaling lymphocytic activation molecule family member 1
90627	6.18e-02	4.85e-03	0.3301	2.8167653	0.9297526	234.24	STARD13	StAR related lipid transfer domain containing 13
112268195	6.18e-02	4.85e-03	0.3125	2.8167596	0.8801785	12.44	LOC112268195	
474354	6.19e-02	4.86e-03	0.4034	2.8162584	1.1360462	17.04	LRRC18	leucine rich repeat containing 18
152185	6.19e-02	4.86e-03	0.2796	-2.8159601	-0.7872873	404.19	SPICE1	spindle and centriole associated protein 1
2003	6.19e-02	4.87e-03	0.5893	2.8154198	1.6590967	1911.97	ELK2AP	ETS transcription factor ELK2A, pseudogene
55228	6.19e-02	4.87e-03	0.7605	2.8155303	2.1413076	105.74	PNMA8A	PNMA family member 8A
105372437	6.19e-02	4.87e-03	0.5116	2.8153024	1.4402125	12.79	LOC105372437	uncharacterized LOC105372437
114038	6.19e-02	4.87e-03	0.5932	-2.8155734	-1.6703296	6.36	LINC00313	long intergenic non-protein coding RNA 313
114787	6.19e-02	4.88e-03	0.3729	-2.8148774	-1.0497731	318.04	GPRIN1	G protein regulated inducer of neurite outgrowth 1
2649	6.20e-02	4.89e-03	0.2681	-2.8143896	-0.7544546	201.17	NR6A1	nuclear receptor subfamily 6 group A member 1
100174949	6.21e-02	4.90e-03	0.2873	-2.8137966	-0.8083646	236.87	TRIM59-IFT80	TRIM59-IFT80 protein
1593	6.21e-02	4.90e-03	0.336	2.813393	0.9452087	259.99	CYP27A1	cytochrome P450 family 27 subfamily A member 1
100506325	6.21e-02	4.90e-03	0.22	-2.8134762	-0.6189337	45.1	SP2-AS1	SP2 antisense RNA 1
6299	6.22e-02	4.92e-03	0.6546	2.8122858	1.8408188	184.51	SALL1	spalt like transcription factor 1
157378	6.24e-02	4.93e-03	0.1855	-2.8113821	-0.5215238	300.62	TMEM65	transmembrane protein 65
440299	6.24e-02	4.94e-03	0.3049	-2.8110295	-0.8569951	113.99	DNM1P41	dynamin 1 pseudogene 41
11040	6.24e-02	4.94e-03	0.3494	2.8110548	0.9820497	704.5	PIM2	Pim-2 proto-oncogene, serine/threonine kinase
131890	6.24e-02	4.94e-03	0.3708	-2.8106082	-1.0421276	17.78	GRK7	G protein-coupled receptor kinase 7
23254	6.26e-02	4.96e-03	0.2825	-2.809657	-0.7938274	1035.29	KAZN	kazrin, periplakin interacting protein
55120	6.26e-02	4.96e-03	0.2139	-2.809445	-0.601073	252.88	FANCL	FA complementation group L
7873	6.29e-02	4.99e-03	0.2492	2.8073709	0.6994884	910.92	MANF	mesencephalic astrocyte derived neurotrophic factor
2886	6.30e-02	5.00e-03	0.3618	-2.8070398	-1.015709	1046.56	GRB7	growth factor receptor bound protein 7
65975	6.30e-02	5.00e-03	0.641	2.8067903	1.7990873	25.87	STK33	serine/threonine kinase 33
1672	6.30e-02	5.01e-03	0.6413	2.8064185	1.7996787	376.2	DEFB1	defensin beta 1
8741	6.30e-02	5.01e-03	0.31	2.8063855	0.8700122	366.59	TNFSF13	TNF superfamily member 13
101927479	6.33e-02	5.04e-03	0.3525	-2.8047399	-0.9887006	186.01	EPHA2-AS1	EPHA2 antisense RNA 1
79856	6.33e-02	5.04e-03	0.2139	2.8043779	0.5999476	2822.71	SNX22	sorting nexin 22
84002	6.33e-02	5.05e-03	0.3825	-2.8040594	-1.0724904	845.09	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5
107987223	6.36e-02	5.07e-03	0.5725	2.802646	1.6043877	12.03	LOC107987223	uncharacterized LOC107987223
608	6.36e-02	5.07e-03	0.4533	2.8026152	1.2704516	39.97	TNFRSF17	TNF receptor superfamily member 17
3428	6.38e-02	5.09e-03	0.3721	-2.8014093	-1.0423402	4869.52	IFI16	interferon gamma inducible protein 16
83856	6.38e-02	5.10e-03	0.454	2.8009499	1.271591	63.51	FSD1L	fibronectin type III and SPRY domain containing 1 like
28402	6.39e-02	5.10e-03	0.5779	2.8003874	1.618312	166.71	IGHV3-69-1	immunoglobulin heavy variable 3-69-1 (pseudogene)
284021	6.41e-02	5.13e-03	0.321	2.7987533	0.8983791	102.65	MILR1	mast cell immunoglobulin like receptor 1
6535	6.41e-02	5.13e-03	0.4771	-2.7989258	-1.3354624	5766.55	SLC6A8	solute carrier family 6 member 8
338699	6.43e-02	5.15e-03	0.2256	2.7976684	0.6311981	148.02	ANKRD42	ankyrin repeat domain 42
440021	6.43e-02	5.15e-03	0.5826	2.7974575	1.6298273	7.97	KRTAP5-2	keratin associated protein 5-2
133686	6.44e-02	5.17e-03	0.2516	-2.7965488	-0.7035683	320.39	NADK2	NAD kinase 2, mitochondrial
55151	6.44e-02	5.16e-03	0.236	-2.7965906	-0.6598602	111.43	TMEM38B	transmembrane protein 38B
50944	6.44e-02	5.16e-03	0.6424	2.7968314	1.7966567	85.25	SHANK1	SH3 and multiple ankyrin repeat domains 1
100379571	6.44e-02	5.17e-03	0.2317	2.7963245	0.6480241	26.21	BACE1-AS	BACE1 antisense RNA
7037	6.44e-02	5.18e-03	0.3895	-2.7957042	-1.0889564	3982.21	TFRC	transferrin receptor
347404	6.44e-02	5.18e-03	0.5032	-2.7957523	-1.4068503	61.8	LANCL3	LanC like family member 3
25803	6.45e-02	5.18e-03	0.9341	2.7955126	2.6112243	383.45	SPDEF	SAM pointed domain containing ETS transcription factor
28392	6.45e-02	5.19e-03	0.5791	2.7952726	1.6188124	670.37	IGHV4-59	immunoglobulin heavy variable 4-59
285848	6.47e-02	5.21e-03	0.7559	-2.7940374	-2.1120808	38.81	PNPLA1	patatin like phospholipase domain containing 1
1511	6.48e-02	5.22e-03	0.7804	-2.7930085	-2.1795695	25.96	CTSG	cathepsin G
124565	6.48e-02	5.22e-03	0.1905	2.7931499	0.5320221	2136.38	SLC38A10	solute carrier family 38 member 10
105373387	6.48e-02	5.22e-03	0.4711	-2.7932784	-1.3159575	60.41	LOC105373387	uncharacterized LOC105373387
26525	6.48e-02	5.23e-03	0.8983	-2.7924243	-2.5083255	533.04	IL36RN	interleukin 36 receptor antagonist
105375284	6.48e-02	5.24e-03	0.3956	-2.7918819	-1.1044221	26.93	LOC105375284	uncharacterized LOC105375284
220134	6.48e-02	5.24e-03	0.2303	-2.7921301	-0.6430576	188.34	SKA1	spindle and kinetochore associated complex subunit 1
27151	6.48e-02	5.24e-03	0.522	2.7920596	1.4573524	207.15	CPAMD8	C3 and PZP like alpha-2-macroglobulin domain containing 8
5165	6.50e-02	5.26e-03	0.2704	-2.7907687	-0.754535	779.58	PDK3	pyruvate dehydrogenase kinase 3
105375566	6.52e-02	5.28e-03	0.4461	2.7897214	1.2444663	20.37	LOC105375566	uncharacterized LOC105375566
100125556	6.53e-02	5.29e-03	0.2911	-2.7888074	-0.8117366	142.7	FAM86JP	family with sequence similarity 86, member A pseudogene
57122	6.53e-02	5.29e-03	0.299	-2.788841	-0.8339392	701.97	NUP107	nucleoporin 107
79412	6.53e-02	5.29e-03	0.4144	-2.7888835	-1.1557133	164.8	KREMEN2	kringle containing transmembrane protein 2
166614	6.55e-02	5.31e-03	0.364	2.7876335	1.0145888	75.27	DCLK2	doublecortin like kinase 2
102724135	6.56e-02	5.32e-03	0.3047	-2.7867662	-0.8492485	782.63	LOC102724135	uncharacterized LOC102724135
55778	6.57e-02	5.33e-03	0.15	2.7860855	0.4180301	342.45	ZNF839	zinc finger protein 839
129880	6.58e-02	5.34e-03	0.2779	2.785491	0.774007	77.47	BBS5	Bardet-Biedl syndrome 5
153733	6.58e-02	5.35e-03	0.2091	2.785336	0.5824284	109.21	CCDC112	coiled-coil domain containing 112
192134	6.59e-02	5.35e-03	0.8288	2.7848844	2.3080961	12.45	B3GNT6	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6
